"county_fips","state","county","total_population","median_household_income","poverty_rate","median_age","median_gross_rent"
"13017","Georgia","Ben Hill",17138,39081,25.731692748775536,38.5,692
"13019","Georgia","Berrien",18257,50414,22.069998336014198,39.8,771
"13021","Georgia","Bibb",156543,50747,24.834545007083804,36.6,1026
"13023","Georgia","Bleckley",12414,53005,20.54388799138395,37.4,765
"13025","Georgia","Brantley",18171,47801,16.926231779637533,40.9,714
"13027","Georgia","Brooks",16285,47656,25.362681340670335,43.0,752
"13029","Georgia","Bryan",46681,94234,7.234913793103448,34.7,1584
"13031","Georgia","Bulloch",81372,56832,22.521749621308594,30.2,968
"13033","Georgia","Burke",24427,50739,19.166978426237684,38.4,763
"13035","Georgia","Butts",26074,59221,12.88896446182622,38.5,952
"13037","Georgia","Calhoun",5528,55714,22.711775504851822,39.7,638
"13039","Georgia","Camden",56036,72399,15.040876997398737,34.6,1167
"13043","Georgia","Candler",10972,50431,17.517564402810304,41.0,706
"13045","Georgia","Carroll",122187,72327,15.620965223922163,35.3,1124
"13047","Georgia","Catoosa",68356,72425,8.707205810709066,40.8,953
"13049","Georgia","Charlton",12711,48534,22.536976685886188,38.0,895
"13051","Georgia","Chatham",298143,69575,14.34835430310986,37.1,1382
"13053","Georgia","Chattahoochee",9181,59221,16.167539267015705,23.9,1235
"13055","Georgia","Chattooga",24975,47785,20.09155863603303,41.1,789
"13057","Georgia","Cherokee",274539,105442,6.498973343667239,40.0,1703
"13059","Georgia","Clarke",129267,52267,25.85316191565981,29.4,1162
"13061","Georgia","Clay",2853,48715,23.04939155332856,46.1,578
"13063","Georgia","Clayton",298771,58507,16.836798863292575,33.3,1307
"13065","Georgia","Clinch",6722,55549,22.863602110022608,38.8,505
"13067","Georgia","Cobb",769152,98712,8.545102597969812,37.4,1640
"13069","Georgia","Coffee",43161,50175,19.7843734145104,36.6,713
"13071","Georgia","Colquitt",45907,49691,23.87563077058681,37.2,779
"13073","Georgia","Columbia",159638,96122,6.819358014717948,37.5,1330
"13075","Georgia","Cook",17363,50133,20.543273753527753,37.5,901
"13077","Georgia","Coweta",150071,94142,8.194929630349804,39.0,1397
"13079","Georgia","Crawford",12183,60905,13.276106342195181,46.0,751
"13081","Georgia","Crisp",19995,42745,24.091748768472907,40.4,743
"13083","Georgia","Dade",16196,58936,8.510072468585864,42.2,843
"13085","Georgia","Dawson",28704,88986,9.228182041130925,43.9,1425
"13087","Georgia","Decatur",29118,50485,24.829157175398635,38.7,860
"13089","Georgia","DeKalb",762105,77683,13.515554535605451,36.3,1591
"13091","Georgia","Dodge",19909,50152,22.17465283495252,42.4,688
"13093","Georgia","Dooly",11026,56545,19.748833074016446,45.9,761
"13095","Georgia","Dougherty",83915,46784,26.441500279902968,36.6,905
"13097","Georgia","Douglas",146141,80764,11.264188245703778,36.8,1447
"13099","Georgia","Early",10683,53750,21.05663245914101,40.7,774
"13101","Georgia","Echols",3705,61723,12.361673414304994,31.2,833
"13103","Georgia","Effingham",67265,85465,7.410625992628329,36.6,1116
"13105","Georgia","Elbert",19725,49727,20.614987080103358,42.4,849
"13107","Georgia","Emanuel",22961,50053,24.718998446495476,38.6,742
"13109","Georgia","Evans",10740,53908,18.401889391852,36.9,720
"13111","Georgia","Fannin",25605,58073,12.013509798531203,54.0,876
"13113","Georgia","Fayette",120689,108986,5.514954605818139,43.3,1787
"13115","Georgia","Floyd",98985,62540,16.80651894330712,37.8,971
"13117","Georgia","Forsyth",260062,138000,4.522828466941878,39.4,1937
"13119","Georgia","Franklin",23840,52264,20.384632119392595,40.2,778
"13121","Georgia","Fulton",1068507,91490,12.889959693889347,36.2,1635
"13123","Georgia","Gilmer",31976,72542,14.717290530099966,50.0,955
"13125","Georgia","Glascock",2913,55250,12.231230172717659,43.2,813
"13127","Georgia","Glynn",84987,68546,16.338533261610184,43.3,1060
"13129","Georgia","Gordon",58336,61997,12.896849478958957,38.8,872
"13131","Georgia","Grady",26056,54312,20.587665982733924,39.4,789
"13133","Georgia","Greene",19586,84530,8.78006076522993,52.3,936
"13135","Georgia","Gwinnett",966972,84823,10.479283695059825,35.9,1713
"13137","Georgia","Habersham",46948,65622,13.648742938171015,39.6,939
"13139","Georgia","Hall",208395,77430,12.74048385765007,38.2,1247
"13141","Georgia","Hancock",8630,33182,31.505046072838965,47.3,671
"13143","Georgia","Haralson",30720,65016,15.09607488914436,38.8,884
"13145","Georgia","Harris",35509,89184,7.384562665981324,43.3,941
"13147","Georgia","Hart",26484,57241,11.4508276533593,44.7,814
"13149","Georgia","Heard",11616,62907,18.68112646492916,41.2,855
"13151","Georgia","Henry",245417,81612,9.404530080967511,37.0,1538
"13153","Georgia","Houston",166902,80743,10.0940632789331,36.2,1143
"13155","Georgia","Irwin",9385,53915,18.133070693806083,40.4,824
"13157","Georgia","Jackson",80640,85012,8.281882052373856,38.1,1048
"13159","Georgia","Jasper",15345,59574,14.024551214361141,43.1,983
"13161","Georgia","Jeff Davis",14838,40879,26.627419136554337,40.5,674
"13163","Georgia","Jefferson",15468,46561,18.78718994450759,40.7,723
"13165","Georgia","Jenkins",8674,36906,23.586666666666666,42.3,544
"13167","Georgia","Johnson",9192,54183,17.545454545454543,44.1,661
"13169","Georgia","Jones",28526,68259,13.457520274816732,41.4,917
"13171","Georgia","Lamar",19098,68457,10.536558242980261,38.7,913
"13173","Georgia","Lanier",10094,44361,27.69762243446454,36.7,878
"13175","Georgia","Laurens",49619,49705,22.420256898776966,39.9,769
"13177","Georgia","Lee",33337,88024,7.03702548426339,37.2,1147
"13179","Georgia","Liberty",66826,59013,14.48893325638346,28.7,1203
"13181","Georgia","Lincoln",7773,50688,18.145108766445226,48.3,732
"13183","Georgia","Long",17512,64747,16.034100198528552,33.6,931
"13185","Georgia","Lowndes",119055,55887,20.299609773983185,31.3,1002
"13187","Georgia","Lumpkin",33931,72388,15.660105616898704,36.9,1090
"13189","Georgia","McDuffie",21687,54058,19.027940831181027,39.1,813
"13191","Georgia","McIntosh",11187,50348,22.402244750181026,52.1,781
"13193","Georgia","Macon",11953,37177,25.50261359067149,39.9,624
"13195","Georgia","Madison",30914,58784,18.912808414430355,39.8,951
"13197","Georgia","Marion",7474,50484,16.91076756170328,43.9,717
"13199","Georgia","Meriwether",20757,56458,19.679456046624573,43.6,899
"13201","Georgia","Miller",5873,58407,24.081846799580273,42.8,699
"13205","Georgia","Mitchell",21441,51908,25.527821376132852,39.9,776
"13207","Georgia","Monroe",28919,82863,11.446568201563858,42.5,881
"13209","Georgia","Montgomery",8675,51188,16.363868986693962,38.2,732
"13211","Georgia","Morgan",20614,85692,7.447641417107066,42.3,1090
"13213","Georgia","Murray",40282,67880,13.04489672999222,39.3,828
"13215","Georgia","Muscogee",204383,56622,18.843391418418683,35.1,1072
"13217","Georgia","Newton",115530,73732,12.29589638526673,36.4,1331
"13219","Georgia","Oconee",42788,115925,6.084705882352941,40.7,1347
"13221","Georgia","Oglethorpe",15221,69784,11.158455392809588,42.6,832
"13223","Georgia","Paulding",174292,94557,6.072722656881073,36.7,1622
"13225","Georgia","Peach",28269,68365,17.749924947463224,37.8,901
"13227","Georgia","Pickens",34197,75293,13.310075685903499,46.1,1079
"13229","Georgia","Pierce",19996,56691,13.16920277033517,40.3,794
"13231","Georgia","Pike",19540,84184,9.55713390432421,39.9,1056
"13233","Georgia","Polk",43365,55308,19.385872737886746,38.5,870
"13235","Georgia","Pulaski",9893,47688,18.315911730545878,43.7,789
"13237","Georgia","Putnam",22524,64163,18.6091668548205,47.4,1063
"13239","Georgia","Quitman",2092,36838,15.487571701720842,59.4,734
"13241","Georgia","Rabun",17107,61466,14.841010401188706,49.9,1016
"13243","Georgia","Randolph",6270,25425,26.80717931829409,37.6,554
"13245","Georgia","Richmond",206040,53197,21.135405461895708,35.0,1087
"13247","Georgia","Rockdale",94293,72349,10.733211292031989,39.2,1341
"13249","Georgia","Schley",4539,59647,13.24080193875303,41.6,746
"13251","Georgia","Screven",14057,53017,18.10591078883762,42.7,629
"13253","Georgia","Seminole",9117,49559,18.960517510595583,45.7,819
"13255","Georgia","Spalding",68215,60217,18.701543149938004,39.2,1053
"13257","Georgia","Stephens",26842,52264,13.91928599146294,41.2,817
"13259","Georgia","Stewart",4978,35000,27.814207650273225,36.7,588
"13261","Georgia","Sumter",29174,41877,22.650663942798772,37.0,847
"13263","Georgia","Talbot",5753,45098,21.62541688608039,50.5,950
"13265","Georgia","Taliaferro",1740,48036,21.350259665320255,44.8,715
"13267","Georgia","Tattnall",24215,52351,22.725189673608636,38.1,660
"13269","Georgia","Taylor",7786,41743,29.380159874197354,42.9,665
"13271","Georgia","Telfair",12174,44948,31.010452961672474,39.4,614
"13273","Georgia","Terrell",8941,43812,32.97316138027187,41.4,727
"13275","Georgia","Thomas",45696,60140,17.874310524333783,39.9,996
"13277","Georgia","Tift",41322,53165,20.921285750442927,37.3,799
"13279","Georgia","Toombs",26943,54130,19.746587961048238,37.2,714
"13281","Georgia","Towns",12739,58400,12.857383114698957,56.9,822
"13283","Georgia","Treutlen",6387,43750,24.991730069467415,39.6,668
"13285","Georgia","Troup",69821,54905,18.512146344332685,37.2,1044
"13287","Georgia","Turner",8915,39565,21.589465172692616,37.4,655
"13289","Georgia","Twiggs",7869,55439,14.923452978258073,47.2,618
"13291","Georgia","Union",25598,65697,10.380788748151996,55.9,842
"13293","Georgia","Upson",27856,50904,21.32260218084712,41.4,779
"13295","Georgia","Walker",68449,55887,13.840659093296518,41.8,867
"13297","Georgia","Walton",100361,82381,12.18661897110983,39.7,1231
"13299","Georgia","Ware",35958,44833,22.816959914547667,38.0,786
"13301","Georgia","Warren",5175,46776,21.782566111655242,45.3,676
"13303","Georgia","Washington",19893,44009,15.548662272198527,40.6,836
"13305","Georgia","Wayne",30519,49562,20.549239111422075,38.9,839
"13307","Georgia","Webster",2348,40764,26.439232409381663,42.8,663
"13309","Georgia","Wheeler",7434,45262,21.485330073349633,39.5,551
"13311","Georgia","White",28454,69747,11.726841196777906,45.4,1015
"13313","Georgia","Whitfield",103118,64262,13.734457344180889,36.6,907
"13315","Georgia","Wilcox",8784,48036,23.13955149264391,41.3,612
"13317","Georgia","Wilkes",9553,52542,16.97733531031561,46.3,759
"13319","Georgia","Wilkinson",8795,46673,20.257678591970553,43.2,766
"13321","Georgia","Worth",20575,57201,20.159464514223842,43.0,855
"15001","Hawaii","Hawaii",203684,77215,14.558039090800525,44.1,1411
"15003","Hawaii","Honolulu",1003666,104264,9.130876444049632,39.4,2054
"15005","Hawaii","Kalawao",43,86250,31.70731707317073,39.9,1300
"15007","Hawaii","Kauai",73610,93612,8.804634307050296,42.7,1810
"15009","Hawaii","Maui",164632,95076,9.797473480130805,42.9,1863
"16001","Idaho","Ada",508052,88907,8.529308316454621,38.3,1465
"16003","Idaho","Adams",4599,59286,15.033968880122725,54.3,823
"16005","Idaho","Bannock",88457,64080,12.179494688016119,35.0,879
"16007","Idaho","Bear Lake",6552,67304,10.1647928538426,40.2,687
"16009","Idaho","Benewah",9913,56553,14.980584508481504,46.0,853
"16011","Idaho","Bingham",48993,76842,10.979449784554193,34.8,845
"16013","Idaho","Blaine",24579,84470,7.445416632594652,45.5,1217
"16015","Idaho","Boise",8045,77349,8.187134502923977,53.5,854
"16017","Idaho","Bonner",49456,65168,10.696904012105843,48.2,1059
"16019","Idaho","Bonneville",127056,76646,9.50748030240199,33.3,1054
"16021","Idaho","Boundary",12695,62438,17.172925137526907,42.8,867
"16023","Idaho","Butte",2654,43281,21.338912133891213,39.2,525
"16025","Idaho","Camas",1155,55536,6.666666666666667,34.9,992
"16027","Idaho","Canyon",242405,72355,10.145213744884325,34.8,1259
"16029","Idaho","Caribou",7118,66653,7.289002557544758,38.0,800
"16031","Idaho","Cassia",25165,67042,10.271927701121601,33.1,920
"16033","Idaho","Clark",776,52083,12.710765239948119,33.4,771
"16035","Idaho","Clearwater",8921,57961,12.51996559773928,52.0,847
"16037","Idaho","Custer",4411,56957,11.549942594718713,59.5,744
"16039","Idaho","Elmore",29046,58976,12.361450986037138,32.5,1111
"16041","Idaho","Franklin",14715,65991,8.36825833047063,32.5,831
"16043","Idaho","Fremont",13701,72767,9.76315589064047,39.9,803
"16045","Idaho","Gem",19854,66245,10.434376943810907,42.8,887
"16047","Idaho","Gooding",15740,62395,15.336754329698524,38.4,859
"16049","Idaho","Idaho",17120,60975,10.813911363361912,49.6,797
"16051","Idaho","Jefferson",32234,82952,9.24414257228315,32.3,1098
"16053","Idaho","Jerome",24788,69338,13.90650406504065,33.6,862
"16055","Idaho","Kootenai",177736,77034,9.256123909040639,40.8,1330
"16057","Idaho","Latah",40315,65179,15.258374011109241,30.7,905
"16059","Idaho","Lemhi",8166,52057,11.78007214827715,53.1,721
"16061","Idaho","Lewis",3649,49643,17.39491150442478,48.9,708
"16063","Idaho","Lincoln",5276,66038,9.35638808837656,37.2,860
"16065","Idaho","Madison",53578,58259,26.840828174252216,21.4,965
"16067","Idaho","Minidoka",21922,70060,14.885041678116698,34.5,909
"16069","Idaho","Nez Perce",42477,71466,13.106689720673112,40.9,936
"16071","Idaho","Oneida",4681,72563,11.834447079111877,40.2,1009
"16073","Idaho","Owyhee",12284,59773,13.365233891593103,38.3,771
"16075","Idaho","Payette",26190,65723,9.01639344262295,38.8,874
"16077","Idaho","Power",8018,59760,8.129876667505663,33.9,729
"16079","Idaho","Shoshone",13580,49975,15.091372079089274,45.1,880
"16081","Idaho","Teton",12101,90740,9.407867494824016,39.8,1196
"16083","Idaho","Twin Falls",92121,65338,10.737352584591646,35.8,1011
"16085","Idaho","Valley",12136,76125,14.202269692923899,49.0,1011
"16087","Idaho","Washington",10866,53608,15.348619560131024,44.6,919
"17001","Illinois","Adams",65166,64962,12.257231892725613,41.1,826
"17003","Illinois","Alexander",5042,43523,21.007720438845997,45.8,540
"17005","Illinois","Bond",16627,61603,12.676830105754705,40.4,735
"17007","Illinois","Boone",53316,81638,10.496986239053793,39.5,1011
"17009","Illinois","Brown",6320,72288,8.868637474994443,40.9,724
"17011","Illinois","Bureau",33027,65894,12.591886322394119,44.1,838
"17013","Illinois","Calhoun",4406,92095,5.825017405430494,48.5,479
"17015","Illinois","Carroll",15621,60871,13.61066517763663,44.9,784
"17017","Illinois","Cass",12826,64907,10.904945357339413,38.1,723
"17019","Illinois","Champaign",206098,63091,18.00121006019006,30.9,1018
"17021","Illinois","Christian",33684,59253,11.137863106219317,42.7,729
"17023","Illinois","Clark",15328,70625,9.48545563469347,42.0,828
"17025","Illinois","Clay",13173,57266,16.71438520467384,41.5,709
"17027","Illinois","Clinton",36899,82314,7.496342198123762,41.4,934
"17029","Illinois","Coles",46689,56040,18.35180055401662,38.2,793
"17031","Illinois","Cook",5185812,81797,13.339116973068247,37.8,1381
"17033","Illinois","Crawford",18588,67614,11.55385520894644,42.4,761
"17035","Illinois","Cumberland",10378,69826,9.918731029080584,42.3,756
"17037","Illinois","DeKalb",100512,69022,15.917679023141062,32.6,1041
"17039","Illinois","De Witt",15461,64802,10.095363367313384,44.0,857
"17041","Illinois","Douglas",19686,74186,8.882225209388894,38.9,818
"17043","Illinois","DuPage",927263,110502,6.437627928132818,40.0,1628
"17045","Illinois","Edgar",16637,56909,11.834428545108395,46.4,757
"17047","Illinois","Edwards",6118,59386,16.957523872242344,44.6,746
"17049","Illinois","Effingham",34505,75380,10.644488200546624,39.5,734
"17051","Illinois","Fayette",21380,57113,16.48400694272254,41.7,740
"17053","Illinois","Ford",13396,60782,12.650555598725619,42.5,836
"17055","Illinois","Franklin",37541,53471,16.90511741550156,43.4,771
"17057","Illinois","Fulton",33259,58617,12.637450710095214,43.7,808
"17059","Illinois","Gallatin",4857,54626,15.550487248600456,47.3,500
"17061","Illinois","Greene",11837,60976,14.211528474987018,43.1,800
"17063","Illinois","Grundy",52920,93060,6.304571624661608,38.6,1137
"17065","Illinois","Hamilton",7972,61520,12.544393708777271,43.5,566
"17067","Illinois","Hancock",17434,65044,12.718582420144555,46.3,755
"17069","Illinois","Hardin",3623,57155,10.533747528946625,55.0,342
"17071","Illinois","Henderson",6284,65651,11.555267842692993,49.8,834
"17073","Illinois","Henry",48948,69912,8.062637773988271,43.4,837
"17075","Illinois","Iroquois",26746,62439,13.391317675006706,44.4,793
"17077","Illinois","Jackson",52706,45572,21.839267217742755,32.9,746
"17079","Illinois","Jasper",9233,71094,8.713283647523017,44.2,766
"17081","Illinois","Jefferson",36808,61102,14.162894639451135,41.1,862
"17083","Illinois","Jersey",21336,79104,9.968051118210862,43.2,794
"17085","Illinois","Jo Daviess",21918,74954,8.04460007371913,50.9,795
"17087","Illinois","Johnson",13350,65203,16.666666666666664,42.7,634
"17089","Illinois","Kane",516097,100678,8.252282554579418,38.6,1404
"17091","Illinois","Kankakee",106833,68325,12.546624984174287,39.0,1075
"17093","Illinois","Kendall",135053,110474,4.857863075630378,36.0,1763
"17095","Illinois","Knox",49294,53291,15.859069542678908,42.4,725
"17097","Illinois","Lake",711885,108917,8.069735534161554,38.9,1434
"17099","Illinois","LaSalle",109049,72281,13.462721311165154,42.1,906
"17101","Illinois","Lawrence",15137,53438,14.6875,40.6,810
"17103","Illinois","Lee",34058,68459,11.718949247640909,43.0,853
"17105","Illinois","Livingston",35659,70796,10.04965361401005,41.9,855
"17107","Illinois","Logan",27870,64188,13.658815365146754,40.5,804
